Data_set,Layer_size,Activation,CV,Stopping,Solver,Accuracy,F-score
seeds.data,"(21,)",relu,2,False,sgd,0.8666666666666667,0.8607955611739582
seeds.data,"(21,)",relu,4,False,sgd,0.7295751633986928,0.6487298989448504
seeds.data,"(21,)",relu,6,False,sgd,0.7849326599326599,0.753902070492415
seeds.data,"(21,)",relu,8,False,sgd,0.728587962962963,0.6715614216638917
seeds.data,"(24,)",relu,2,True,adam,0.3476190476190476,0.20575158786167957
seeds.data,"(24,)",relu,4,True,adam,0.28594771241830064,0.20328212462419606
seeds.data,"(24,)",relu,6,True,adam,0.3329124579124579,0.18417312661498705
seeds.data,"(24,)",relu,8,True,adam,0.38599537037037035,0.25656066156066154
seeds.data,"(24,)",relu,2,True,sgd,0.41428571428571426,0.33135171296176147
seeds.data,"(24,)",relu,4,True,sgd,0.2696078431372549,0.14534353094375563
seeds.data,"(24,)",relu,6,True,sgd,0.2824074074074074,0.15550532393195785
seeds.data,"(24,)",relu,8,True,sgd,0.4288194444444444,0.28729686979686975
seeds.data,"(24,)",relu,2,False,adam,0.8809523809523809,0.8779859752929188
seeds.data,"(24,)",relu,4,False,adam,0.9000544662309368,0.8975465553966628
seeds.data,"(24,)",relu,6,False,adam,0.9002525252525254,0.8977857006117876
seeds.data,"(24,)",relu,8,False,adam,0.890625,0.887859661408423
seeds.data,"(24,)",relu,2,False,sgd,0.6238095238095238,0.5640067367539122
seeds.data,"(24,)",relu,4,False,sgd,0.6633986928104575,0.5990965073108373
seeds.data,"(24,)",relu,6,False,sgd,0.7689393939393939,0.7211527318287052
seeds.data,"(24,)",relu,8,False,sgd,0.8078703703703703,0.7888525811706926
seeds.data,"(27,)",relu,2,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(27,)",relu,4,True,adam,0.2696078431372549,0.13888888888888887
seeds.data,"(27,)",relu,6,True,adam,0.31186868686868685,0.2109833713642079
seeds.data,"(27,)",relu,8,True,adam,0.35648148148148145,0.2117063492063492
seeds.data,"(27,)",relu,2,True,sgd,0.3380952380952381,0.1898989898989899
seeds.data,"(27,)",relu,4,True,sgd,0.33197167755991286,0.23577413850838858
seeds.data,"(27,)",relu,6,True,sgd,0.35648148148148145,0.20675964572941055
seeds.data,"(27,)",relu,8,True,sgd,0.375,0.2642032851198005
seeds.data,"(27,)",relu,2,False,adam,0.8904761904761904,0.888483560552354
seeds.data,"(27,)",relu,4,False,adam,0.9087690631808278,0.9063476850708622
seeds.data,"(27,)",relu,6,False,adam,0.8998316498316498,0.8970023991038483
seeds.data,"(27,)",relu,8,False,adam,0.9131944444444444,0.9094249851312545
seeds.data,"(27,)",relu,2,False,sgd,0.8142857142857143,0.8104514150235287
seeds.data,"(27,)",relu,4,False,sgd,0.7864923747276689,0.7498354193216192
seeds.data,"(27,)",relu,6,False,sgd,0.7756734006734006,0.7420425929270036
seeds.data,"(27,)",relu,8,False,sgd,0.8333333333333333,0.8109660713956379
seeds.data,"(3,)",logistic,2,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(3,)",logistic,4,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(3,)",logistic,6,True,adam,0.38888888888888884,0.2314814814814815
seeds.data,"(3,)",logistic,8,True,adam,0.37037037037037035,0.21306022408963585
seeds.data,"(3,)",logistic,2,True,sgd,0.37142857142857144,0.2337326755931407
seeds.data,"(3,)",logistic,4,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(3,)",logistic,6,True,sgd,0.2962962962962963,0.15244229736983358
seeds.data,"(3,)",logistic,8,True,sgd,0.3622685185185185,0.2158005038439821
seeds.data,"(3,)",logistic,2,False,adam,0.6190476190476191,0.5389864831086244
seeds.data,"(3,)",logistic,4,False,adam,0.6478758169934641,0.5471431737248719
seeds.data,"(3,)",logistic,6,False,adam,0.41203703703703703,0.2687510442773601
seeds.data,"(3,)",logistic,8,False,adam,0.4768518518518518,0.3537177284609373
seeds.data,"(3,)",logistic,2,False,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(3,)",logistic,4,False,sgd,0.34259259259259256,0.1898148148148148
seeds.data,"(3,)",logistic,6,False,sgd,0.3383838383838384,0.1819142512077295
seeds.data,"(3,)",logistic,8,False,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(6,)",logistic,2,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(6,)",logistic,4,True,adam,0.3333333333333333,0.17115384615384613
seeds.data,"(6,)",logistic,6,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(6,)",logistic,8,True,adam,0.37962962962962965,0.22749999999999998
seeds.data,"(6,)",logistic,2,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(6,)",logistic,4,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(6,)",logistic,6,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(6,)",logistic,8,True,sgd,0.3055555555555556,0.156687675070028
seeds.data,"(6,)",logistic,2,False,adam,0.6571428571428571,0.5907616849732962
seeds.data,"(6,)",logistic,4,False,adam,0.7726034858387799,0.7438311691154056
seeds.data,"(6,)",logistic,6,False,adam,0.6700336700336701,0.5833721472227219
seeds.data,"(6,)",logistic,8,False,adam,0.5590277777777778,0.4859530774940258
seeds.data,"(6,)",logistic,2,False,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(6,)",logistic,4,False,sgd,0.3379629629629629,0.17602545095132194
seeds.data,"(6,)",logistic,6,False,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(6,)",logistic,8,False,sgd,0.3287037037037037,0.17894557901530517
seeds.data,"(9,)",logistic,2,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(9,)",logistic,4,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(9,)",logistic,6,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(9,)",logistic,8,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(9,)",logistic,2,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(9,)",logistic,4,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(9,)",logistic,6,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(9,)",logistic,8,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(9,)",logistic,2,False,adam,0.7714285714285715,0.7292470249630878
seeds.data,"(9,)",logistic,4,False,adam,0.7636165577342048,0.7173942475003796
seeds.data,"(9,)",logistic,6,False,adam,0.8287037037037037,0.8168651149885843
seeds.data,"(9,)",logistic,8,False,adam,0.7795138888888888,0.7288463410439787
seeds.data,"(9,)",logistic,2,False,sgd,0.3619047619047619,0.22132393587617466
seeds.data,"(9,)",logistic,4,False,sgd,0.4011437908496732,0.2672979309158171
seeds.data,"(9,)",logistic,6,False,sgd,0.41498316498316495,0.2776609768360127
seeds.data,"(9,)",logistic,8,False,sgd,0.37037037037037035,0.2165966386554622
seeds.data,"(12,)",logistic,2,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(12,)",logistic,4,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(12,)",logistic,6,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(12,)",logistic,8,True,adam,0.3194444444444444,0.166289592760181
seeds.data,"(12,)",logistic,2,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(12,)",logistic,4,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(12,)",logistic,6,True,sgd,0.3333333333333333,0.16725768321513002
seeds.data,"(12,)",logistic,8,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(12,)",logistic,2,False,adam,0.7476190476190476,0.6869944748234222
seeds.data,"(12,)",logistic,4,False,adam,0.8570261437908497,0.8454654001416351
seeds.data,"(12,)",logistic,6,False,adam,0.8341750841750842,0.8171890347650996
seeds.data,"(12,)",logistic,8,False,adam,0.818287037037037,0.7983296656187524
seeds.data,"(12,)",logistic,2,False,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(12,)",logistic,4,False,sgd,0.4196623093681917,0.29384892984867256
seeds.data,"(12,)",logistic,6,False,sgd,0.48148148148148145,0.33609265987562126
seeds.data,"(12,)",logistic,8,False,sgd,0.32233796296296297,0.2000723872414791
seeds.data,"(15,)",logistic,2,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(15,)",logistic,4,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(15,)",logistic,6,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(15,)",logistic,8,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(15,)",logistic,2,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(15,)",logistic,4,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(15,)",logistic,6,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(15,)",logistic,8,True,sgd,0.3287037037037037,0.17147435897435898
seeds.data,"(15,)",logistic,2,False,adam,0.8523809523809524,0.8392270659814519
seeds.data,"(15,)",logistic,4,False,adam,0.8082788671023965,0.7770093877901001
seeds.data,"(15,)",logistic,6,False,adam,0.8463804713804715,0.8334621332326645
seeds.data,"(15,)",logistic,8,False,adam,0.8333333333333333,0.8145670509544348
seeds.data,"(15,)",logistic,2,False,sgd,0.3476190476190476,0.19478825385268778
seeds.data,"(15,)",logistic,4,False,sgd,0.4444444444444444,0.3090027944938659
seeds.data,"(15,)",logistic,6,False,sgd,0.4671717171717171,0.3394839822241172
seeds.data,"(15,)",logistic,8,False,sgd,0.35648148148148145,0.20467728797938692
seeds.data,"(18,)",logistic,2,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(18,)",logistic,4,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(18,)",logistic,6,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(18,)",logistic,8,True,adam,0.2962962962962963,0.14891975308641975
seeds.data,"(18,)",logistic,2,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(18,)",logistic,4,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(18,)",logistic,6,True,sgd,0.32870370370370366,0.17380952380952377
seeds.data,"(18,)",logistic,8,True,sgd,0.30092592592592593,0.15158045977011492
seeds.data,"(18,)",logistic,2,False,adam,0.8285714285714285,0.801648784148973
seeds.data,"(18,)",logistic,4,False,adam,0.8477668845315904,0.8361154786881284
seeds.data,"(18,)",logistic,6,False,adam,0.8425925925925926,0.8297614564380232
seeds.data,"(18,)",logistic,8,False,adam,0.8258101851851851,0.7984782306006564
seeds.data,"(18,)",logistic,2,False,sgd,0.21428571428571427,0.11983866557287394
seeds.data,"(18,)",logistic,4,False,sgd,0.324074074074074,0.18358242753623188
seeds.data,"(18,)",logistic,6,False,sgd,0.46675084175084175,0.3566846577292384
seeds.data,"(18,)",logistic,8,False,sgd,0.37731481481481477,0.23904808959156787
seeds.data,"(21,)",logistic,2,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(21,)",logistic,4,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(21,)",logistic,6,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(21,)",logistic,8,True,adam,0.3501157407407407,0.20168821839080459
seeds.data,"(21,)",logistic,2,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(21,)",logistic,4,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(21,)",logistic,6,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(21,)",logistic,8,True,sgd,0.3333333333333333,0.16733870967741934
seeds.data,"(21,)",logistic,2,False,adam,0.7952380952380953,0.7673032050838728
seeds.data,"(21,)",logistic,4,False,adam,0.8534858387799564,0.8388002446802836
seeds.data,"(21,)",logistic,6,False,adam,0.8707912457912458,0.8645350726389373
seeds.data,"(21,)",logistic,8,False,adam,0.8344907407407407,0.8149401323936929
seeds.data,"(21,)",logistic,2,False,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(21,)",logistic,4,False,sgd,0.4795751633986928,0.37089055300061813
seeds.data,"(21,)",logistic,6,False,sgd,0.3707912457912457,0.2779252052761522
seeds.data,"(21,)",logistic,8,False,sgd,0.41550925925925924,0.3003606683042167
seeds.data,"(24,)",logistic,2,True,adam,0.44285714285714284,0.31256038647342993
seeds.data,"(24,)",logistic,4,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(24,)",logistic,6,True,adam,0.3686868686868687,0.21464646464646464
seeds.data,"(24,)",logistic,8,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(24,)",logistic,2,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(24,)",logistic,4,True,sgd,0.2546296296296296,0.1281446540880503
seeds.data,"(24,)",logistic,6,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(24,)",logistic,8,True,sgd,0.3287037037037037,0.17104978354978356
seeds.data,"(24,)",logistic,2,False,adam,0.861904761904762,0.849648262996765
seeds.data,"(24,)",logistic,4,False,adam,0.8570261437908497,0.8484785617950005
seeds.data,"(24,)",logistic,6,False,adam,0.8484848484848485,0.8356834467055672
seeds.data,"(24,)",logistic,8,False,adam,0.8680555555555555,0.8558565399025926
seeds.data,"(24,)",logistic,2,False,sgd,0.3142857142857143,0.19155844155844154
seeds.data,"(24,)",logistic,4,False,sgd,0.37826797385620914,0.2449663361283111
seeds.data,"(24,)",logistic,6,False,sgd,0.3316498316498316,0.23844342811822483
seeds.data,"(24,)",logistic,8,False,sgd,0.5040509259259258,0.38036108547634506
seeds.data,"(27,)",logistic,2,True,adam,0.319047619047619,0.17005420054200543
seeds.data,"(27,)",logistic,4,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(27,)",logistic,6,True,adam,0.34722222222222215,0.1929563492063492
seeds.data,"(27,)",logistic,8,True,adam,0.37037037037037035,0.2103921568627451
seeds.data,"(27,)",logistic,2,True,sgd,0.22857142857142856,0.12005649717514125
seeds.data,"(27,)",logistic,4,True,sgd,0.40196078431372545,0.251375786163522
seeds.data,"(27,)",logistic,6,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(27,)",logistic,8,True,sgd,0.37037037037037035,0.20882936507936506
seeds.data,"(27,)",logistic,2,False,adam,0.8857142857142857,0.8811284825014801
seeds.data,"(27,)",logistic,4,False,adam,0.8559368191721133,0.8427545267781147
seeds.data,"(27,)",logistic,6,False,adam,0.880892255892256,0.8688262221333186
seeds.data,"(27,)",logistic,8,False,adam,0.8825231481481481,0.8736328572241885
seeds.data,"(27,)",logistic,2,False,sgd,0.3571428571428571,0.226808905380334
seeds.data,"(27,)",logistic,4,False,sgd,0.46568627450980393,0.33067378566882255
seeds.data,"(27,)",logistic,6,False,sgd,0.36658249158249157,0.23691681608348272
seeds.data,"(27,)",logistic,8,False,sgd,0.35416666666666663,0.25980714886964884
seeds.data,"(3,)",tanh,2,True,adam,0.3571428571428571,0.21141975308641975
seeds.data,"(3,)",tanh,4,True,adam,0.3954248366013071,0.28773411160932383
seeds.data,"(3,)",tanh,6,True,adam,0.29377104377104374,0.1502807154981068
seeds.data,"(3,)",tanh,8,True,adam,0.2991898148148148,0.2310440882136265
seeds.data,"(3,)",tanh,2,True,sgd,0.4571428571428572,0.3263631173280046
seeds.data,"(3,)",tanh,4,True,sgd,0.26062091503267976,0.13553013798111835
seeds.data,"(3,)",tanh,6,True,sgd,0.3291245791245791,0.18827012818240887
seeds.data,"(3,)",tanh,8,True,sgd,0.3657407407407407,0.22292765713818344
seeds.data,"(3,)",tanh,2,False,adam,0.4904761904761905,0.3523172931385492
seeds.data,"(3,)",tanh,4,False,adam,0.5708061002178649,0.4913802369702991
seeds.data,"(3,)",tanh,6,False,adam,0.7045454545454545,0.6430213004116913
seeds.data,"(3,)",tanh,8,False,adam,0.6458333333333333,0.614057888739211
seeds.data,"(3,)",tanh,2,False,sgd,0.7095238095238094,0.6691025262879904
seeds.data,"(3,)",tanh,4,False,sgd,0.5473856209150327,0.4495408718438841
seeds.data,"(3,)",tanh,6,False,sgd,0.6447811447811448,0.5733832712122185
seeds.data,"(3,)",tanh,8,False,sgd,0.5972222222222222,0.5360896672824591
seeds.data,"(6,)",tanh,2,True,adam,0.3333333333333333,0.17447916666666666
seeds.data,"(6,)",tanh,4,True,adam,0.2540849673202614,0.1395009164868133
seeds.data,"(6,)",tanh,6,True,adam,0.37752525252525254,0.25938704786658
seeds.data,"(6,)",tanh,8,True,adam,0.333912037037037,0.23647222013919658
seeds.data,"(6,)",tanh,2,True,sgd,0.19523809523809524,0.1633899037058985
seeds.data,"(6,)",tanh,4,True,sgd,0.31998910675381265,0.22886801995396952
seeds.data,"(6,)",tanh,6,True,sgd,0.3143939393939394,0.17090152167671546
seeds.data,"(6,)",tanh,8,True,sgd,0.2916666666666667,0.16523718182925343
seeds.data,"(6,)",tanh,2,False,adam,0.8666666666666667,0.8634882342154675
seeds.data,"(6,)",tanh,4,False,adam,0.7342047930283224,0.697668786131993
seeds.data,"(6,)",tanh,6,False,adam,0.7723063973063974,0.7362983784883252
seeds.data,"(6,)",tanh,8,False,adam,0.8414351851851851,0.8269341142889903
seeds.data,"(6,)",tanh,2,False,sgd,0.6285714285714286,0.5793963337441598
seeds.data,"(6,)",tanh,4,False,sgd,0.747276688453159,0.7285274064728303
seeds.data,"(6,)",tanh,6,False,sgd,0.7491582491582491,0.6954532833735763
seeds.data,"(6,)",tanh,8,False,sgd,0.7106481481481481,0.6331435056744654
seeds.data,"(9,)",tanh,2,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(9,)",tanh,4,True,adam,0.3907952069716776,0.2844969214589014
seeds.data,"(9,)",tanh,6,True,adam,0.39015151515151514,0.25797601220335936
seeds.data,"(9,)",tanh,8,True,adam,0.3177083333333333,0.18832146433842356
seeds.data,"(9,)",tanh,2,True,sgd,0.3333333333333333,0.1678743961352657
seeds.data,"(9,)",tanh,4,True,sgd,0.45288671023965144,0.3182983435828562
seeds.data,"(9,)",tanh,6,True,sgd,0.3232323232323232,0.19615324075362417
seeds.data,"(9,)",tanh,8,True,sgd,0.29224537037037035,0.19493034700078044
seeds.data,"(9,)",tanh,2,False,adam,0.8809523809523809,0.8791182991182991
seeds.data,"(9,)",tanh,4,False,adam,0.8850762527233116,0.8782167841217906
seeds.data,"(9,)",tanh,6,False,adam,0.806818181818182,0.7978425673502398
seeds.data,"(9,)",tanh,8,False,adam,0.8188657407407407,0.8001654565334906
seeds.data,"(9,)",tanh,2,False,sgd,0.7047619047619048,0.6455209055209055
seeds.data,"(9,)",tanh,4,False,sgd,0.710239651416122,0.67276374215427
seeds.data,"(9,)",tanh,6,False,sgd,0.7882996632996634,0.7631991482733603
seeds.data,"(9,)",tanh,8,False,sgd,0.7864583333333333,0.76545479704384
seeds.data,"(12,)",tanh,2,True,adam,0.34285714285714286,0.18692564745196322
seeds.data,"(12,)",tanh,4,True,adam,0.519880174291939,0.4054808286951144
seeds.data,"(12,)",tanh,6,True,adam,0.31481481481481477,0.17252550317066448
seeds.data,"(12,)",tanh,8,True,adam,0.3929398148148148,0.2964228227015951
seeds.data,"(12,)",tanh,2,True,sgd,0.2,0.14262384163693245
seeds.data,"(12,)",tanh,4,True,sgd,0.3341503267973856,0.18825775163803332
seeds.data,"(12,)",tanh,6,True,sgd,0.31523569023569026,0.2373303892911736
seeds.data,"(12,)",tanh,8,True,sgd,0.3796296296296296,0.22146150950498777
seeds.data,"(12,)",tanh,2,False,adam,0.8952380952380952,0.8915635353764959
seeds.data,"(12,)",tanh,4,False,adam,0.8858932461873638,0.8829064559714714
seeds.data,"(12,)",tanh,6,False,adam,0.880892255892256,0.8759088527325242
seeds.data,"(12,)",tanh,8,False,adam,0.9010416666666667,0.8961889743526741
seeds.data,"(12,)",tanh,2,False,sgd,0.8,0.79861557986558
seeds.data,"(12,)",tanh,4,False,sgd,0.7361111111111112,0.7176082064359143
seeds.data,"(12,)",tanh,6,False,sgd,0.7239057239057239,0.6851539603161777
seeds.data,"(12,)",tanh,8,False,sgd,0.8032407407407407,0.7624565812360267
seeds.data,"(15,)",tanh,2,True,adam,0.37142857142857144,0.2329749103942652
seeds.data,"(15,)",tanh,4,True,adam,0.3213507625272331,0.21313952427271685
seeds.data,"(15,)",tanh,6,True,adam,0.3282828282828283,0.22938284417070035
seeds.data,"(15,)",tanh,8,True,adam,0.3431712962962963,0.23434836768170103
seeds.data,"(15,)",tanh,2,True,sgd,0.48571428571428565,0.3505620047908605
seeds.data,"(15,)",tanh,4,True,sgd,0.3989651416122004,0.3221998462242365
seeds.data,"(15,)",tanh,6,True,sgd,0.27946127946127947,0.19170487202725775
seeds.data,"(15,)",tanh,8,True,sgd,0.3159722222222222,0.1924595774300058
seeds.data,"(15,)",tanh,2,False,adam,0.9,0.8980905695611577
seeds.data,"(15,)",tanh,4,False,adam,0.8902505446623094,0.8883885404046694
seeds.data,"(15,)",tanh,6,False,adam,0.9090909090909091,0.9060842337227674
seeds.data,"(15,)",tanh,8,False,adam,0.8813657407407407,0.8752634240830836
seeds.data,"(15,)",tanh,2,False,sgd,0.8142857142857143,0.801292864705175
seeds.data,"(15,)",tanh,4,False,sgd,0.7764161220043573,0.7246181575159544
seeds.data,"(15,)",tanh,6,False,sgd,0.7335858585858587,0.6763397383842663
seeds.data,"(15,)",tanh,8,False,sgd,0.8107638888888888,0.7859653869522291
seeds.data,"(18,)",tanh,2,True,adam,0.3571428571428571,0.2222222222222222
seeds.data,"(18,)",tanh,4,True,adam,0.23447712418300654,0.13268613897171772
seeds.data,"(18,)",tanh,6,True,adam,0.33880471380471383,0.20383690813848077
seeds.data,"(18,)",tanh,8,True,adam,0.3998842592592592,0.2757176950828121
seeds.data,"(18,)",tanh,2,True,sgd,0.48571428571428565,0.34276437847866414
seeds.data,"(18,)",tanh,4,True,sgd,0.24509803921568624,0.12573573929295323
seeds.data,"(18,)",tanh,6,True,sgd,0.43897306397306396,0.3020865498709302
seeds.data,"(18,)",tanh,8,True,sgd,0.28356481481481477,0.17048906975377565
seeds.data,"(18,)",tanh,2,False,adam,0.8904761904761904,0.8892621327403936
seeds.data,"(18,)",tanh,4,False,adam,0.8992374727668845,0.8972707480324408
seeds.data,"(18,)",tanh,6,False,adam,0.9006734006734006,0.8985335371185869
seeds.data,"(18,)",tanh,8,False,adam,0.8993055555555556,0.8974088100152342
seeds.data,"(18,)",tanh,2,False,sgd,0.8238095238095238,0.8115828059330885
seeds.data,"(18,)",tanh,4,False,sgd,0.775871459694989,0.7545616985479555
seeds.data,"(18,)",tanh,6,False,sgd,0.8303872053872055,0.7994145923300819
seeds.data,"(18,)",tanh,8,False,sgd,0.8211805555555555,0.7874906084982307
seeds.data,"(21,)",tanh,2,True,adam,0.2571428571428571,0.18699416525503482
seeds.data,"(21,)",tanh,4,True,adam,0.505718954248366,0.3912543554871341
seeds.data,"(21,)",tanh,6,True,adam,0.32786195286195285,0.21825837687670793
seeds.data,"(21,)",tanh,8,True,adam,0.3524305555555555,0.21772471256342224
seeds.data,"(21,)",tanh,2,True,sgd,0.3761904761904762,0.24117319607187254
seeds.data,"(21,)",tanh,4,True,sgd,0.3869825708061002,0.28024530909160567
seeds.data,"(21,)",tanh,6,True,sgd,0.3131313131313131,0.18841382117244185
seeds.data,"(21,)",tanh,8,True,sgd,0.30960648148148145,0.18896475331175439
seeds.data,"(21,)",tanh,2,False,adam,0.9333333333333333,0.9331466347801011
seeds.data,"(21,)",tanh,4,False,adam,0.8959694989106753,0.8944525358999043
seeds.data,"(21,)",tanh,6,False,adam,0.8859427609427609,0.8846631709675187
seeds.data,"(21,)",tanh,8,False,adam,0.9039351851851852,0.9031590925844022
seeds.data,"(21,)",tanh,2,False,sgd,0.8571428571428572,0.8494262478283069
seeds.data,"(21,)",tanh,4,False,sgd,0.837690631808279,0.8148336126436534
seeds.data,"(21,)",tanh,6,False,sgd,0.8278619528619529,0.8117602294636366
seeds.data,"(21,)",tanh,8,False,sgd,0.8275462962962963,0.7997870281867119
seeds.data,"(24,)",tanh,2,True,adam,0.32857142857142857,0.16726618705035973
seeds.data,"(24,)",tanh,4,True,adam,0.2824074074074074,0.1451149425287356
seeds.data,"(24,)",tanh,6,True,adam,0.45412457912457915,0.3430068944759907
seeds.data,"(24,)",tanh,8,True,adam,0.32060185185185186,0.20222390157734985
seeds.data,"(24,)",tanh,2,True,sgd,0.37142857142857144,0.2337326755931407
seeds.data,"(24,)",tanh,4,True,sgd,0.3382352941176471,0.18758503401360543
seeds.data,"(24,)",tanh,6,True,sgd,0.34175084175084175,0.2922799877656531
seeds.data,"(24,)",tanh,8,True,sgd,0.3472222222222222,0.22116946519059977
seeds.data,"(24,)",tanh,2,False,adam,0.9047619047619048,0.9030175578430324
seeds.data,"(24,)",tanh,4,False,adam,0.9046840958605664,0.9016335963901647
seeds.data,"(24,)",tanh,6,False,adam,0.9103535353535354,0.9084922002313306
seeds.data,"(24,)",tanh,8,False,adam,0.9247685185185185,0.9247509603256507
seeds.data,"(24,)",tanh,2,False,sgd,0.8476190476190477,0.8389433583296699
seeds.data,"(24,)",tanh,4,False,sgd,0.7701525054466231,0.7348478152741719
seeds.data,"(24,)",tanh,6,False,sgd,0.88510101010101,0.882211191215768
seeds.data,"(24,)",tanh,8,False,sgd,0.8333333333333333,0.8189784080074665
seeds.data,"(27,)",tanh,2,True,adam,0.6,0.5733305017696222
seeds.data,"(27,)",tanh,4,True,adam,0.3831699346405229,0.25707070707070706
seeds.data,"(27,)",tanh,6,True,adam,0.3834175084175084,0.2988603189539534
seeds.data,"(27,)",tanh,8,True,adam,0.3466435185185185,0.23084702499329862
seeds.data,"(27,)",tanh,2,True,sgd,0.42857142857142855,0.32998673683309804
seeds.data,"(27,)",tanh,4,True,sgd,0.3341503267973856,0.21893862187979835
seeds.data,"(27,)",tanh,6,True,sgd,0.27777777777777773,0.2022896669006726
seeds.data,"(27,)",tanh,8,True,sgd,0.3715277777777778,0.2592024520939417
seeds.data,"(27,)",tanh,2,False,adam,0.9190476190476191,0.9187262519477616
seeds.data,"(27,)",tanh,4,False,adam,0.8956971677559912,0.8936931940608411
seeds.data,"(27,)",tanh,6,False,adam,0.9187710437710438,0.917398225838348
seeds.data,"(27,)",tanh,8,False,adam,0.9143518518518517,0.9136993320720102
seeds.data,"(27,)",tanh,2,False,sgd,0.7666666666666666,0.709219350820943
seeds.data,"(27,)",tanh,4,False,sgd,0.8415032679738562,0.8217995834589902
seeds.data,"(27,)",tanh,6,False,sgd,0.8114478114478114,0.784092196898346
seeds.data,"(27,)",tanh,8,False,sgd,0.8333333333333333,0.8120453304005936
